state,stateFips,countyFips,name,code,combinedName
ND,38,83,Sheridan County,H1,"Sheridan County,ND"
ND,38,85,Sioux County,H1,"Sioux County,ND"
ND,38,87,Slope County,H1,"Slope County,ND"
ND,38,89,Stark County,H1,"Stark County,ND"
ND,38,91,Steele County,H1,"Steele County,ND"
ND,38,93,Stutsman County,H1,"Stutsman County,ND"
ND,38,95,Towner County,H1,"Towner County,ND"
ND,38,97,Traill County,H1,"Traill County,ND"
ND,38,99,Walsh County,H1,"Walsh County,ND"
ND,38,101,Ward County,H1,"Ward County,ND"
ND,38,103,Wells County,H1,"Wells County,ND"
ND,38,105,Williams County,H1,"Williams County,ND"
OH,39,1,Adams County,H1,"Adams County,OH"
OH,39,3,Allen County,H1,"Allen County,OH"
OH,39,5,Ashland County,H1,"Ashland County,OH"
OH,39,7,Ashtabula County,H1,"Ashtabula County,OH"
OH,39,9,Athens County,H1,"Athens County,OH"
OH,39,11,Auglaize County,H1,"Auglaize County,OH"
OH,39,13,Belmont County,H1,"Belmont County,OH"
OH,39,15,Brown County,H1,"Brown County,OH"
OH,39,17,Butler County,H1,"Butler County,OH"
OH,39,19,Carroll County,H1,"Carroll County,OH"
OH,39,21,Champaign County,H1,"Champaign County,OH"
OH,39,23,Clark County,H1,"Clark County,OH"
OH,39,25,Clermont County,H1,"Clermont County,OH"
OH,39,27,Clinton County,H1,"Clinton County,OH"
OH,39,29,Columbiana County,H1,"Columbiana County,OH"
OH,39,31,Coshocton County,H1,"Coshocton County,OH"
OH,39,33,Crawford County,H1,"Crawford County,OH"
OH,39,35,Cuyahoga County,H1,"Cuyahoga County,OH"
OH,39,37,Darke County,H1,"Darke County,OH"
OH,39,39,Defiance County,H1,"Defiance County,OH"
OH,39,41,Delaware County,H1,"Delaware County,OH"
OH,39,43,Erie County,H1,"Erie County,OH"
OH,39,45,Fairfield County,H1,"Fairfield County,OH"
OH,39,47,Fayette County,H1,"Fayette County,OH"
OH,39,49,Franklin County,H1,"Franklin County,OH"
OH,39,51,Fulton County,H1,"Fulton County,OH"
OH,39,53,Gallia County,H1,"Gallia County,OH"
OH,39,55,Geauga County,H1,"Geauga County,OH"
OH,39,57,Greene County,H1,"Greene County,OH"
OH,39,59,Guernsey County,H1,"Guernsey County,OH"
OH,39,61,Hamilton County,H1,"Hamilton County,OH"
OH,39,63,Hancock County,H1,"Hancock County,OH"
OH,39,65,Hardin County,H1,"Hardin County,OH"
OH,39,67,Harrison County,H1,"Harrison County,OH"
OH,39,69,Henry County,H1,"Henry County,OH"
OH,39,71,Highland County,H1,"Highland County,OH"
OH,39,73,Hocking County,H1,"Hocking County,OH"
OH,39,75,Holmes County,H1,"Holmes County,OH"
OH,39,77,Huron County,H1,"Huron County,OH"
OH,39,79,Jackson County,H1,"Jackson County,OH"
OH,39,81,Jefferson County,H1,"Jefferson County,OH"
OH,39,83,Knox County,H1,"Knox County,OH"
OH,39,85,Lake County,H1,"Lake County,OH"
OH,39,87,Lawrence County,H1,"Lawrence County,OH"
OH,39,89,Licking County,H1,"Licking County,OH"
OH,39,91,Logan County,H1,"Logan County,OH"
OH,39,93,Lorain County,H1,"Lorain County,OH"
OH,39,95,Lucas County,H1,"Lucas County,OH"
OH,39,97,Madison County,H1,"Madison County,OH"
OH,39,99,Mahoning County,H1,"Mahoning County,OH"
OH,39,101,Marion County,H1,"Marion County,OH"
OH,39,103,Medina County,H1,"Medina County,OH"
OH,39,105,Meigs County,H1,"Meigs County,OH"
OH,39,107,Mercer County,H1,"Mercer County,OH"
OH,39,109,Miami County,H1,"Miami County,OH"
OH,39,111,Monroe County,H1,"Monroe County,OH"
OH,39,113,Montgomery County,H1,"Montgomery County,OH"
OH,39,115,Morgan County,H1,"Morgan County,OH"
OH,39,117,Morrow County,H1,"Morrow County,OH"
OH,39,119,Muskingum County,H1,"Muskingum County,OH"
OH,39,121,Noble County,H1,"Noble County,OH"
OH,39,123,Ottawa County,H1,"Ottawa County,OH"
OH,39,125,Paulding County,H1,"Paulding County,OH"
OH,39,127,Perry County,H1,"Perry County,OH"
OH,39,129,Pickaway County,H1,"Pickaway County,OH"
OH,39,131,Pike County,H1,"Pike County,OH"
OH,39,133,Portage County,H1,"Portage County,OH"
OH,39,135,Preble County,H1,"Preble County,OH"
OH,39,137,Putnam County,H1,"Putnam County,OH"
OH,39,139,Richland County,H1,"Richland County,OH"
OH,39,141,Ross County,H1,"Ross County,OH"
OH,39,143,Sandusky County,H1,"Sandusky County,OH"
OH,39,145,Scioto County,H1,"Scioto County,OH"
OH,39,147,Seneca County,H1,"Seneca County,OH"
OH,39,149,Shelby County,H1,"Shelby County,OH"
OH,39,151,Stark County,H1,"Stark County,OH"
OH,39,153,Summit County,H1,"Summit County,OH"
OH,39,155,Trumbull County,H1,"Trumbull County,OH"
OH,39,157,Tuscarawas County,H1,"Tuscarawas County,OH"
OH,39,159,Union County,H1,"Union County,OH"
OH,39,161,Van Wert County,H1,"Van Wert County,OH"
OH,39,163,Vinton County,H1,"Vinton County,OH"
OH,39,165,Warren County,H1,"Warren County,OH"
OH,39,167,Washington County,H1,"Washington County,OH"
OH,39,169,Wayne County,H1,"Wayne County,OH"
OH,39,171,Williams County,H1,"Williams County,OH"
OH,39,173,Wood County,H1,"Wood County,OH"
OH,39,175,Wyandot County,H1,"Wyandot County,OH"
OK,40,1,Adair County,H1,"Adair County,OK"
OK,40,3,Alfalfa County,H1,"Alfalfa County,OK"
OK,40,5,Atoka County,H1,"Atoka County,OK"
OK,40,7,Beaver County,H1,"Beaver County,OK"
OK,40,9,Beckham County,H1,"Beckham County,OK"
OK,40,11,Blaine County,H1,"Blaine County,OK"
OK,40,13,Bryan County,H1,"Bryan County,OK"
OK,40,15,Caddo County,H1,"Caddo County,OK"
OK,40,17,Canadian County,H1,"Canadian County,OK"
OK,40,19,Carter County,H1,"Carter County,OK"
OK,40,21,Cherokee County,H1,"Cherokee County,OK"
OK,40,23,Choctaw County,H1,"Choctaw County,OK"
OK,40,25,Cimarron County,H1,"Cimarron County,OK"
OK,40,27,Cleveland County,H1,"Cleveland County,OK"
OK,40,29,Coal County,H1,"Coal County,OK"
OK,40,31,Comanche County,H1,"Comanche County,OK"
OK,40,33,Cotton County,H1,"Cotton County,OK"
OK,40,35,Craig County,H1,"Craig County,OK"
OK,40,37,Creek County,H1,"Creek County,OK"
OK,40,39,Custer County,H1,"Custer County,OK"
OK,40,41,Delaware County,H1,"Delaware County,OK"
OK,40,43,Dewey County,H1,"Dewey County,OK"
OK,40,45,Ellis County,H1,"Ellis County,OK"
OK,40,47,Garfield County,H1,"Garfield County,OK"
OK,40,49,Garvin County,H1,"Garvin County,OK"
OK,40,51,Grady County,H1,"Grady County,OK"
OK,40,53,Grant County,H1,"Grant County,OK"
OK,40,55,Greer County,H1,"Greer County,OK"
OK,40,57,Harmon County,H1,"Harmon County,OK"
OK,40,59,Harper County,H1,"Harper County,OK"
OK,40,61,Haskell County,H1,"Haskell County,OK"
OK,40,63,Hughes County,H1,"Hughes County,OK"
OK,40,65,Jackson County,H1,"Jackson County,OK"
OK,40,67,Jefferson County,H1,"Jefferson County,OK"
OK,40,69,Johnston County,H1,"Johnston County,OK"
OK,40,71,Kay County,H1,"Kay County,OK"
OK,40,73,Kingfisher County,H1,"Kingfisher County,OK"
OK,40,75,Kiowa County,H1,"Kiowa County,OK"
OK,40,77,Latimer County,H1,"Latimer County,OK"
OK,40,79,Le Flore County,H1,"Le Flore County,OK"
OK,40,81,Lincoln County,H1,"Lincoln County,OK"
OK,40,83,Logan County,H1,"Logan County,OK"
OK,40,85,Love County,H1,"Love County,OK"
OK,40,87,McClain County,H1,"McClain County,OK"
OK,40,89,McCurtain County,H1,"McCurtain County,OK"
OK,40,91,McIntosh County,H1,"McIntosh County,OK"
OK,40,93,Major County,H1,"Major County,OK"
OK,40,95,Marshall County,H1,"Marshall County,OK"
OK,40,97,Mayes County,H1,"Mayes County,OK"
OK,40,99,Murray County,H1,"Murray County,OK"
OK,40,101,Muskogee County,H1,"Muskogee County,OK"
OK,40,103,Noble County,H1,"Noble County,OK"
OK,40,105,Nowata County,H1,"Nowata County,OK"
OK,40,107,Okfuskee County,H1,"Okfuskee County,OK"
OK,40,109,Oklahoma County,H1,"Oklahoma County,OK"
OK,40,111,Okmulgee County,H1,"Okmulgee County,OK"
OK,40,113,Osage County,H1,"Osage County,OK"
OK,40,115,Ottawa County,H1,"Ottawa County,OK"
OK,40,117,Pawnee County,H1,"Pawnee County,OK"
OK,40,119,Payne County,H1,"Payne County,OK"
OK,40,121,Pittsburg County,H1,"Pittsburg County,OK"
OK,40,123,Pontotoc County,H1,"Pontotoc County,OK"
OK,40,125,Pottawatomie County,H1,"Pottawatomie County,OK"
OK,40,127,Pushmataha County,H1,"Pushmataha County,OK"
OK,40,129,Roger Mills County,H1,"Roger Mills County,OK"
OK,40,131,Rogers County,H1,"Rogers County,OK"
OK,40,133,Seminole County,H1,"Seminole County,OK"
OK,40,135,Sequoyah County,H1,"Sequoyah County,OK"
OK,40,137,Stephens County,H1,"Stephens County,OK"
OK,40,139,Texas County,H1,"Texas County,OK"
OK,40,141,Tillman County,H1,"Tillman County,OK"
OK,40,143,Tulsa County,H1,"Tulsa County,OK"
OK,40,145,Wagoner County,H1,"Wagoner County,OK"
OK,40,147,Washington County,H1,"Washington County,OK"
OK,40,149,Washita County,H1,"Washita County,OK"
OK,40,151,Woods County,H1,"Woods County,OK"
OK,40,153,Woodward County,H1,"Woodward County,OK"
OR,41,1,Baker County,H1,"Baker County,OR"
OR,41,3,Benton County,H1,"Benton County,OR"
OR,41,5,Clackamas County,H1,"Clackamas County,OR"
OR,41,7,Clatsop County,H1,"Clatsop County,OR"
OR,41,9,Columbia County,H1,"Columbia County,OR"
OR,41,11,Coos County,H1,"Coos County,OR"
OR,41,13,Crook County,H1,"Crook County,OR"
OR,41,15,Curry County,H1,"Curry County,OR"
OR,41,17,Deschutes County,H1,"Deschutes County,OR"
OR,41,19,Douglas County,H1,"Douglas County,OR"
OR,41,21,Gilliam County,H1,"Gilliam County,OR"
OR,41,23,Grant County,H1,"Grant County,OR"
OR,41,25,Harney County,H1,"Harney County,OR"
OR,41,27,Hood River County,H1,"Hood River County,OR"
OR,41,29,Jackson County,H1,"Jackson County,OR"
OR,41,31,Jefferson County,H1,"Jefferson County,OR"
OR,41,33,Josephine County,H1,"Josephine County,OR"
OR,41,35,Klamath County,H1,"Klamath County,OR"
OR,41,37,Lake County,H1,"Lake County,OR"
OR,41,39,Lane County,H1,"Lane County,OR"
OR,41,41,Lincoln County,H1,"Lincoln County,OR"
OR,41,43,Linn County,H1,"Linn County,OR"
OR,41,45,Malheur County,H1,"Malheur County,OR"
OR,41,47,Marion County,H1,"Marion County,OR"
OR,41,49,Morrow County,H1,"Morrow County,OR"
OR,41,51,Multnomah County,H1,"Multnomah County,OR"
OR,41,53,Polk County,H1,"Polk County,OR"
OR,41,55,Sherman County,H1,"Sherman County,OR"
OR,41,57,Tillamook County,H1,"Tillamook County,OR"
OR,41,59,Umatilla County,H1,"Umatilla County,OR"
OR,41,61,Union County,H1,"Union County,OR"
OR,41,63,Wallowa County,H1,"Wallowa County,OR"
OR,41,65,Wasco County,H1,"Wasco County,OR"
OR,41,67,Washington County,H1,"Washington County,OR"
OR,41,69,Wheeler County,H1,"Wheeler County,OR"
OR,41,71,Yamhill County,H1,"Yamhill County,OR"
PA,42,1,Adams County,H1,"Adams County,PA"
PA,42,3,Allegheny County,H1,"Allegheny County,PA"
PA,42,5,Armstrong County,H1,"Armstrong County,PA"
PA,42,7,Beaver County,H1,"Beaver County,PA"
PA,42,9,Bedford County,H1,"Bedford County,PA"
PA,42,11,Berks County,H1,"Berks County,PA"
PA,42,13,Blair County,H1,"Blair County,PA"
PA,42,15,Bradford County,H1,"Bradford County,PA"
PA,42,17,Bucks County,H1,"Bucks County,PA"
PA,42,19,Butler County,H1,"Butler County,PA"
PA,42,21,Cambria County,H1,"Cambria County,PA"
PA,42,23,Cameron County,H1,"Cameron County,PA"
PA,42,25,Carbon County,H1,"Carbon County,PA"
PA,42,27,Centre County,H1,"Centre County,PA"
PA,42,29,Chester County,H1,"Chester County,PA"
PA,42,31,Clarion County,H1,"Clarion County,PA"
PA,42,33,Clearfield County,H1,"Clearfield County,PA"
PA,42,35,Clinton County,H1,"Clinton County,PA"
PA,42,37,Columbia County,H1,"Columbia County,PA"
PA,42,39,Crawford County,H1,"Crawford County,PA"
PA,42,41,Cumberland County,H1,"Cumberland County,PA"
PA,42,43,Dauphin County,H1,"Dauphin County,PA"
PA,42,45,Delaware County,H1,"Delaware County,PA"
PA,42,47,Elk County,H1,"Elk County,PA"
PA,42,49,Erie County,H1,"Erie County,PA"
PA,42,51,Fayette County,H1,"Fayette County,PA"
PA,42,53,Forest County,H1,"Forest County,PA"
PA,42,55,Franklin County,H1,"Franklin County,PA"
PA,42,57,Fulton County,H1,"Fulton County,PA"
PA,42,59,Greene County,H1,"Greene County,PA"
PA,42,61,Huntingdon County,H1,"Huntingdon County,PA"
PA,42,63,Indiana County,H1,"Indiana County,PA"
PA,42,65,Jefferson County,H1,"Jefferson County,PA"
PA,42,67,Juniata County,H1,"Juniata County,PA"
PA,42,69,Lackawanna County,H1,"Lackawanna County,PA"
PA,42,71,Lancaster County,H1,"Lancaster County,PA"
PA,42,73,Lawrence County,H1,"Lawrence County,PA"
PA,42,75,Lebanon County,H1,"Lebanon County,PA"
PA,42,77,Lehigh County,H1,"Lehigh County,PA"
PA,42,79,Luzerne County,H1,"Luzerne County,PA"
PA,42,81,Lycoming County,H1,"Lycoming County,PA"
PA,42,83,McKean County,H1,"McKean County,PA"
PA,42,85,Mercer County,H1,"Mercer County,PA"
PA,42,87,Mifflin County,H1,"Mifflin County,PA"
PA,42,89,Monroe County,H1,"Monroe County,PA"
PA,42,91,Montgomery County,H1,"Montgomery County,PA"
PA,42,93,Montour County,H1,"Montour County,PA"
PA,42,95,Northampton County,H1,"Northampton County,PA"
PA,42,97,Northumberland County,H1,"Northumberland County,PA"
PA,42,99,Perry County,H1,"Perry County,PA"
PA,42,101,Philadelphia County,H6,"Philadelphia County,PA"
PA,42,103,Pike County,H1,"Pike County,PA"
PA,42,105,Potter County,H1,"Potter County,PA"
PA,42,107,Schuylkill County,H1,"Schuylkill County,PA"
PA,42,109,Snyder County,H1,"Snyder County,PA"
PA,42,111,Somerset County,H1,"Somerset County,PA"
PA,42,113,Sullivan County,H1,"Sullivan County,PA"
PA,42,115,Susquehanna County,H1,"Susquehanna County,PA"
PA,42,117,Tioga County,H1,"Tioga County,PA"
PA,42,119,Union County,H1,"Union County,PA"
PA,42,121,Venango County,H1,"Venango County,PA"
PA,42,123,Warren County,H1,"Warren County,PA"
PA,42,125,Washington County,H1,"Washington County,PA"
PA,42,127,Wayne County,H1,"Wayne County,PA"
PA,42,129,Westmoreland County,H1,"Westmoreland County,PA"
PA,42,131,Wyoming County,H1,"Wyoming County,PA"
PA,42,133,York County,H1,"York County,PA"
RI,44,1,Bristol County,H4,"Bristol County,RI"
RI,44,3,Kent County,H4,"Kent County,RI"
RI,44,5,Newport County,H4,"Newport County,RI"
RI,44,7,Providence County,H4,"Providence County,RI"
RI,44,9,Washington County,H4,"Washington County,RI"
SC,45,1,Abbeville County,H1,"Abbeville County,SC"
SC,45,3,Aiken County,H1,"Aiken County,SC"
SC,45,5,Allendale County,H1,"Allendale County,SC"
SC,45,7,Anderson County,H1,"Anderson County,SC"
SC,45,9,Bamberg County,H1,"Bamberg County,SC"
SC,45,11,Barnwell County,H1,"Barnwell County,SC"
SC,45,13,Beaufort County,H1,"Beaufort County,SC"
SC,45,15,Berkeley County,H1,"Berkeley County,SC"
SC,45,17,Calhoun County,H1,"Calhoun County,SC"
SC,45,19,Charleston County,H1,"Charleston County,SC"
SC,45,21,Cherokee County,H1,"Cherokee County,SC"
SC,45,23,Chester County,H1,"Chester County,SC"
SC,45,25,Chesterfield County,H1,"Chesterfield County,SC"
SC,45,27,Clarendon County,H1,"Clarendon County,SC"
SC,45,29,Colleton County,H1,"Colleton County,SC"
SC,45,31,Darlington County,H1,"Darlington County,SC"
SC,45,33,Dillon County,H1,"Dillon County,SC"
SC,45,35,Dorchester County,H1,"Dorchester County,SC"
SC,45,37,Edgefield County,H1,"Edgefield County,SC"
SC,45,39,Fairfield County,H1,"Fairfield County,SC"
SC,45,41,Florence County,H1,"Florence County,SC"
SC,45,43,Georgetown County,H1,"Georgetown County,SC"
SC,45,45,Greenville County,H1,"Greenville County,SC"
SC,45,47,Greenwood County,H1,"Greenwood County,SC"
SC,45,49,Hampton County,H1,"Hampton County,SC"
SC,45,51,Horry County,H1,"Horry County,SC"
SC,45,53,Jasper County,H1,"Jasper County,SC"
SC,45,55,Kershaw County,H1,"Kershaw County,SC"
SC,45,57,Lancaster County,H1,"Lancaster County,SC"
SC,45,59,Laurens County,H1,"Laurens County,SC"
SC,45,61,Lee County,H1,"Lee County,SC"
SC,45,63,Lexington County,H1,"Lexington County,SC"
SC,45,65,McCormick County,H1,"McCormick County,SC"
SC,45,67,Marion County,H1,"Marion County,SC"
SC,45,69,Marlboro County,H1,"Marlboro County,SC"
SC,45,71,Newberry County,H1,"Newberry County,SC"
SC,45,73,Oconee County,H1,"Oconee County,SC"
SC,45,75,Orangeburg County,H1,"Orangeburg County,SC"
SC,45,77,Pickens County,H1,"Pickens County,SC"
SC,45,79,Richland County,H1,"Richland County,SC"
SC,45,81,Saluda County,H1,"Saluda County,SC"
SC,45,83,Spartanburg County,H1,"Spartanburg County,SC"
SC,45,85,Sumter County,H1,"Sumter County,SC"
SC,45,87,Union County,H1,"Union County,SC"
SC,45,89,Williamsburg County,H1,"Williamsburg County,SC"
SC,45,91,York County,H1,"York County,SC"
SD,46,3,Aurora County,H1,"Aurora County,SD"
SD,46,5,Beadle County,H1,"Beadle County,SD"
SD,46,7,Bennett County,H1,"Bennett County,SD"
SD,46,9,Bon Homme County,H1,"Bon Homme County,SD"
SD,46,11,Brookings County,H1,"Brookings County,SD"
SD,46,13,Brown County,H1,"Brown County,SD"
SD,46,15,Brule County,H1,"Brule County,SD"
SD,46,17,Buffalo County,H1,"Buffalo County,SD"
SD,46,19,Butte County,H1,"Butte County,SD"
SD,46,21,Campbell County,H1,"Campbell County,SD"
SD,46,23,Charles Mix County,H1,"Charles Mix County,SD"
SD,46,25,Clark County,H1,"Clark County,SD"
SD,46,27,Clay County,H1,"Clay County,SD"
SD,46,29,Codington County,H1,"Codington County,SD"
SD,46,31,Corson County,H1,"Corson County,SD"
SD,46,33,Custer County,H1,"Custer County,SD"
SD,46,35,Davison County,H1,"Davison County,SD"
SD,46,37,Day County,H1,"Day County,SD"
SD,46,39,Deuel County,H1,"Deuel County,SD"
SD,46,41,Dewey County,H1,"Dewey County,SD"
SD,46,43,Douglas County,H1,"Douglas County,SD"
SD,46,45,Edmunds County,H1,"Edmunds County,SD"
SD,46,47,Fall River County,H1,"Fall River County,SD"
SD,46,49,Faulk County,H1,"Faulk County,SD"
SD,46,51,Grant County,H1,"Grant County,SD"
SD,46,53,Gregory County,H1,"Gregory County,SD"
SD,46,55,Haakon County,H1,"Haakon County,SD"
SD,46,57,Hamlin County,H1,"Hamlin County,SD"
SD,46,59,Hand County,H1,"Hand County,SD"
SD,46,61,Hanson County,H1,"Hanson County,SD"
SD,46,63,Harding County,H1,"Harding County,SD"
SD,46,65,Hughes County,H1,"Hughes County,SD"
SD,46,67,Hutchinson County,H1,"Hutchinson County,SD"
SD,46,69,Hyde County,H1,"Hyde County,SD"
SD,46,71,Jackson County,H1,"Jackson County,SD"
SD,46,73,Jerauld County,H1,"Jerauld County,SD"
SD,46,75,Jones County,H1,"Jones County,SD"
SD,46,77,Kingsbury County,H1,"Kingsbury County,SD"
SD,46,79,Lake County,H1,"Lake County,SD"
SD,46,81,Lawrence County,H1,"Lawrence County,SD"
SD,46,83,Lincoln County,H1,"Lincoln County,SD"
SD,46,85,Lyman County,H1,"Lyman County,SD"
SD,46,87,McCook County,H1,"McCook County,SD"
SD,46,89,McPherson County,H1,"McPherson County,SD"
SD,46,91,Marshall County,H1,"Marshall County,SD"
SD,46,93,Meade County,H1,"Meade County,SD"
SD,46,95,Mellette County,H1,"Mellette County,SD"
SD,46,97,Miner County,H1,"Miner County,SD"
SD,46,99,Minnehaha County,H1,"Minnehaha County,SD"
SD,46,101,Moody County,H1,"Moody County,SD"
SD,46,103,Pennington County,H1,"Pennington County,SD"
SD,46,105,Perkins County,H1,"Perkins County,SD"
SD,46,107,Potter County,H1,"Potter County,SD"
SD,46,109,Roberts County,H1,"Roberts County,SD"
SD,46,111,Sanborn County,H1,"Sanborn County,SD"
SD,46,113,Shannon County,H1,"Shannon County,SD"
SD,46,115,Spink County,H1,"Spink County,SD"
SD,46,117,Stanley County,H1,"Stanley County,SD"
SD,46,119,Sully County,H1,"Sully County,SD"
SD,46,121,Todd County,H1,"Todd County,SD"
SD,46,123,Tripp County,H1,"Tripp County,SD"
SD,46,125,Turner County,H1,"Turner County,SD"
SD,46,127,Union County,H1,"Union County,SD"
SD,46,129,Walworth County,H1,"Walworth County,SD"
SD,46,135,Yankton County,H1,"Yankton County,SD"
SD,46,137,Ziebach County,H1,"Ziebach County,SD"
TN,47,1,Anderson County,H1,"Anderson County,TN"
TN,47,3,Bedford County,H1,"Bedford County,TN"
TN,47,5,Benton County,H1,"Benton County,TN"
TN,47,7,Bledsoe County,H1,"Bledsoe County,TN"
TN,47,9,Blount County,H1,"Blount County,TN"
TN,47,11,Bradley County,H1,"Bradley County,TN"
TN,47,13,Campbell County,H1,"Campbell County,TN"
TN,47,15,Cannon County,H1,"Cannon County,TN"
TN,47,17,Carroll County,H1,"Carroll County,TN"
TN,47,19,Carter County,H1,"Carter County,TN"
TN,47,21,Cheatham County,H1,"Cheatham County,TN"
TN,47,23,Chester County,H1,"Chester County,TN"
TN,47,25,Claiborne County,H1,"Claiborne County,TN"
TN,47,27,Clay County,H1,"Clay County,TN"
TN,47,29,Cocke County,H1,"Cocke County,TN"
TN,47,31,Coffee County,H1,"Coffee County,TN"
TN,47,33,Crockett County,H1,"Crockett County,TN"
TN,47,35,Cumberland County,H1,"Cumberland County,TN"
TN,47,37,Davidson County,H6,"Davidson County,TN"
TN,47,39,Decatur County,H1,"Decatur County,TN"
TN,47,41,DeKalb County,H1,"DeKalb County,TN"
TN,47,43,Dickson County,H1,"Dickson County,TN"
TN,47,45,Dyer County,H1,"Dyer County,TN"
TN,47,47,Fayette County,H1,"Fayette County,TN"
TN,47,49,Fentress County,H1,"Fentress County,TN"
TN,47,51,Franklin County,H1,"Franklin County,TN"
TN,47,53,Gibson County,H1,"Gibson County,TN"
TN,47,55,Giles County,H1,"Giles County,TN"
TN,47,57,Grainger County,H1,"Grainger County,TN"
TN,47,59,Greene County,H1,"Greene County,TN"
TN,47,61,Grundy County,H1,"Grundy County,TN"
TN,47,63,Hamblen County,H1,"Hamblen County,TN"
TN,47,65,Hamilton County,H1,"Hamilton County,TN"
TN,47,67,Hancock County,H1,"Hancock County,TN"
TN,47,69,Hardeman County,H1,"Hardeman County,TN"
TN,47,71,Hardin County,H1,"Hardin County,TN"
TN,47,73,Hawkins County,H1,"Hawkins County,TN"
TN,47,75,Haywood County,H1,"Haywood County,TN"
TN,47,77,Henderson County,H1,"Henderson County,TN"
TN,47,79,Henry County,H1,"Henry County,TN"
TN,47,81,Hickman County,H1,"Hickman County,TN"
TN,47,83,Houston County,H1,"Houston County,TN"
TN,47,85,Humphreys County,H1,"Humphreys County,TN"
TN,47,87,Jackson County,H1,"Jackson County,TN"
TN,47,89,Jefferson County,H1,"Jefferson County,TN"
TN,47,91,Johnson County,H1,"Johnson County,TN"
TN,47,93,Knox County,H1,"Knox County,TN"
TN,47,95,Lake County,H1,"Lake County,TN"
TN,47,97,Lauderdale County,H1,"Lauderdale County,TN"
TN,47,99,Lawrence County,H1,"Lawrence County,TN"
TN,47,101,Lewis County,H1,"Lewis County,TN"
TN,47,103,Lincoln County,H1,"Lincoln County,TN"
TN,47,105,Loudon County,H1,"Loudon County,TN"
TN,47,107,McMinn County,H1,"McMinn County,TN"
TN,47,109,McNairy County,H1,"McNairy County,TN"
TN,47,111,Macon County,H1,"Macon County,TN"
TN,47,113,Madison County,H1,"Madison County,TN"
TN,47,115,Marion County,H1,"Marion County,TN"
TN,47,117,Marshall County,H1,"Marshall County,TN"
TN,47,119,Maury County,H1,"Maury County,TN"
TN,47,121,Meigs County,H1,"Meigs County,TN"
TN,47,123,Monroe County,H1,"Monroe County,TN"
TN,47,125,Montgomery County,H1,"Montgomery County,TN"
TN,47,127,Moore County,H6,"Moore County,TN"
TN,47,129,Morgan County,H1,"Morgan County,TN"
TN,47,131,Obion County,H1,"Obion County,TN"
TN,47,133,Overton County,H1,"Overton County,TN"
TN,47,135,Perry County,H1,"Perry County,TN"
TN,47,137,Pickett County,H1,"Pickett County,TN"
TN,47,139,Polk County,H1,"Polk County,TN"
TN,47,141,Putnam County,H1,"Putnam County,TN"
TN,47,143,Rhea County,H1,"Rhea County,TN"
TN,47,145,Roane County,H1,"Roane County,TN"
TN,47,147,Robertson County,H1,"Robertson County,TN"
TN,47,149,Rutherford County,H1,"Rutherford County,TN"
TN,47,151,Scott County,H1,"Scott County,TN"
TN,47,153,Sequatchie County,H1,"Sequatchie County,TN"
TN,47,155,Sevier County,H1,"Sevier County,TN"
TN,47,157,Shelby County,H1,"Shelby County,TN"
TN,47,159,Smith County,H1,"Smith County,TN"
TN,47,161,Stewart County,H1,"Stewart County,TN"
TN,47,163,Sullivan County,H1,"Sullivan County,TN"
TN,47,165,Sumner County,H1,"Sumner County,TN"
TN,47,167,Tipton County,H1,"Tipton County,TN"
TN,47,169,Trousdale County,H6,"Trousdale County,TN"
TN,47,171,Unicoi County,H1,"Unicoi County,TN"
TN,47,173,Union County,H1,"Union County,TN"
TN,47,175,Van Buren County,H1,"Van Buren County,TN"
TN,47,177,Warren County,H1,"Warren County,TN"
TN,47,179,Washington County,H1,"Washington County,TN"
TN,47,181,Wayne County,H1,"Wayne County,TN"
TN,47,183,Weakley County,H1,"Weakley County,TN"
TN,47,185,White County,H1,"White County,TN"
TN,47,187,Williamson County,H1,"Williamson County,TN"
TN,47,189,Wilson County,H1,"Wilson County,TN"
TX,48,1,Anderson County,H1,"Anderson County,TX"
TX,48,3,Andrews County,H1,"Andrews County,TX"
TX,48,5,Angelina County,H1,"Angelina County,TX"
TX,48,7,Aransas County,H1,"Aransas County,TX"
TX,48,9,Archer County,H1,"Archer County,TX"
TX,48,11,Armstrong County,H1,"Armstrong County,TX"
TX,48,13,Atascosa County,H1,"Atascosa County,TX"
TX,48,15,Austin County,H1,"Austin County,TX"
TX,48,17,Bailey County,H1,"Bailey County,TX"
TX,48,19,Bandera County,H1,"Bandera County,TX"
TX,48,21,Bastrop County,H1,"Bastrop County,TX"
TX,48,23,Baylor County,H1,"Baylor County,TX"
TX,48,25,Bee County,H1,"Bee County,TX"
TX,48,27,Bell County,H1,"Bell County,TX"
TX,48,29,Bexar County,H1,"Bexar County,TX"
TX,48,31,Blanco County,H1,"Blanco County,TX"
TX,48,33,Borden County,H1,"Borden County,TX"
TX,48,35,Bosque County,H1,"Bosque County,TX"
TX,48,37,Bowie County,H1,"Bowie County,TX"
TX,48,39,Brazoria County,H1,"Brazoria County,TX"
TX,48,41,Brazos County,H1,"Brazos County,TX"
TX,48,43,Brewster County,H1,"Brewster County,TX"
TX,48,45,Briscoe County,H1,"Briscoe County,TX"
TX,48,47,Brooks County,H1,"Brooks County,TX"
TX,48,49,Brown County,H1,"Brown County,TX"
TX,48,51,Burleson County,H1,"Burleson County,TX"
