name	total	density	dem	gop
"Cass County, Indiana"	"38,966"	94.54	0.265865	0.686028
"Cass County, Nebraska"	"25,241"	45.28	0.274486	0.665239
"Cass County, Missouri"	"99,478"	142.76	0.292142	0.650813
"Cass County, Texas"	"30,464"	32.51	0.193865	0.791143
"Cassia County, Idaho"	"22,952"	8.95	0.126681	0.727439
"Castro County, Texas"	"8,062"	9.01	0.263527	0.707916
"Caswell County, North Carolina"	"23,719"	55.82	0.43262	0.547599
"Catahoula Parish, Louisiana"	"10,407"	14.7	0.272241	0.716433
"Catawba County, North Carolina"	"154,358"	387.13	0.296208	0.67631
"Catoosa County, Georgia"	"63,942"	394.32	0.179894	0.786873
"Catron County, New Mexico"	"3,725"	0.54	0.210474	0.717885
"Cattaraugus County, New York"	"80,317"	61.39	0.300991	0.644591
"Cavalier County, North Dakota"	"3,993"	2.68	0.241747	0.688674
"Cayuga County, New York"	"80,026"	115.71	0.405059	0.537578
"Cecil County, Maryland"	"101,108"	291.99	0.299014	0.651847
"Cedar County, Missouri"	"13,982"	29.47	0.160879	0.799458
"Cedar County, Nebraska"	"8,852"	11.96	0.131193	0.810321
"Cedar County, Iowa"	"18,499"	31.93	0.381206	0.562007
"Centre County, Pennsylvania"	"153,990"	138.74	0.484853	0.465541
"Cerro Gordo County, Iowa"	"44,151"	77.69	0.434763	0.511775
"Chaffee County, Colorado"	"17,809"	17.57	0.433949	0.480316
"Chambers County, Texas"	"35,096"	58.77	0.1764	0.796951
"Chambers County, Alabama"	"34,215"	57.36	0.418276	0.566338
"Champaign County, Ohio"	"40,097"	93.54	0.255043	0.699778
"Champaign County, Illinois"	"201,081"	201.83	0.557133	0.372606
"Chariton County, Missouri"	"7,831"	10.42	0.224129	0.744069
"Charles City County, Virginia"	"7,256"	39.69	0.599199	0.368758
"Charles County, Maryland"	"146,551"	320.16	0.635527	0.333375
"Charles Mix County, South Dakota"	"9,129"	8.32	0.272357	0.693854
"Charleston County, South Carolina"	"350,209"	382.29	0.506386	0.427825
"Charlevoix County, Michigan"	"25,949"	62.33	0.352646	0.595455
"Charlotte County, Florida"	"159,978"	235.17	0.346968	0.624939
"Charlotte County, Virginia"	"12,586"	26.48	0.37172	0.600656
"Charlottesville city, Virginia"	"43,475"	"4,246.26"	0.804331	0.132862
"Charlton County, Georgia"	"12,171"	15.73	0.250499	0.736028
"Chase County, Nebraska"	"3,966"	4.43	0.092382	0.875743
"Chase County, Kansas"	"2,790"	3.61	0.233234	0.718331
"Chatham County, North Carolina"	"63,505"	93.09	0.536157	0.435312
"Chatham County, Georgia"	"265,128"	621.73	0.556517	0.411733
"Chattahoochee County, Georgia"	"11,267"	45.3	0.428468	0.539017
"Chattooga County, Georgia"	"26,015"	83.03	0.195489	0.783046
"Chautauqua County, New York"	"134,905"	127.24	0.349952	0.595735
"Chautauqua County, Kansas"	"3,669"	5.74	0.127913	0.841192
"Chaves County, New Mexico"	"65,645"	10.82	0.274319	0.638375
"Cheatham County, Tennessee"	"39,105"	129.3	0.245023	0.713834
"Cheboygan County, Michigan"	"26,152"	36.56	0.315234	0.636037
"Chelan County, Washington"	"72,453"	24.81	0.392851	0.549699
"Chemung County, New York"	"88,830"	218.07	0.373369	0.573128
"Chenango County, New York"	"50,477"	56.49	0.328107	0.608624
"Cherokee County, Georgia"	"214,346"	508.32	0.227413	0.727372
"Cherokee County, Alabama"	"25,989"	46.94	0.145101	0.838713
"Cherokee County, Kansas"	"21,603"	36.77	0.233604	0.717505
"Cherokee County, Oklahoma"	"46,987"	62.7	0.330867	0.606053
"Cherokee County, Iowa"	"12,072"	20.93	0.270934	0.677013
"Cherokee County, South Carolina"	"55,342"	140.94	0.279903	0.697113
"Cherokee County, Texas"	"50,845"	48.29	0.207532	0.772169
"Cherokee County, North Carolina"	"27,444"	60.26	0.20267	0.772799
"Cherry County, Nebraska"	"5,713"	0.96	0.102855	0.851071
"Chesapeake city, Virginia"	"222,209"	652.02	0.469958	0.482781
"Cheshire County, New Hampshire"	"77,117"	109.13	0.537098	0.410808
"Chester County, Pennsylvania"	"498,886"	664.73	0.525763	0.433481
"Chester County, Tennessee"	"17,131"	59.95	0.185979	0.789072
"Chester County, South Carolina"	"33,140"	57.07	0.463456	0.512041
"Chesterfield County, Virginia"	"316,236"	747.08	0.462057	0.484563
"Chesterfield County, South Carolina"	"46,734"	58.49	0.415986	0.559085
"Cheyenne County, Nebraska"	"9,998"	8.36	0.153644	0.790107
"Cheyenne County, Colorado"	"1,836"	1.03	0.11803	0.841078
"Cheyenne County, Kansas"	"2,726"	2.67	0.133428	0.831796
"Chickasaw County, Mississippi"	"17,392"	34.66	0.462484	0.523067
"Chickasaw County, Iowa"	"12,439"	24.66	0.355583	0.587247
"Chicot County, Arkansas"	"11,800"	18.31	0.566402	0.413594
"Childress County, Texas"	"7,041"	10.11	0.121401	0.864683
"Chilton County, Alabama"	"43,643"	62.99	0.159354	0.825418
"Chippewa County, Wisconsin"	"62,415"	61.9	0.377332	0.569159
"Chippewa County, Minnesota"	"12,441"	21.41	0.319961	0.608864
"Chippewa County, Michigan"	"38,520"	24.72	0.348451	0.590903
"Chisago County, Minnesota"	"53,887"	129.89	0.309207	0.614516
"Chittenden County, Vermont"	"156,545"	291.75	0.704904	0.236827
"Choctaw County, Oklahoma"	"15,205"	19.74	0.196346	0.77542
"Choctaw County, Alabama"	"13,859"	15.17	0.427766	0.564392
"Choctaw County, Mississippi"	"8,547"	20.44	0.29801	0.687313
"Chouteau County, Montana"	"5,813"	1.46	0.283547	0.651886
"Chowan County, North Carolina"	"14,793"	85.77	0.417136	0.560355
"Christian County, Illinois"	"34,800"	49.06	0.260091	0.687263
"Christian County, Missouri"	"77,422"	137.6	0.205465	0.747475
"Christian County, Kentucky"	"73,955"	103.07	0.325706	0.639268
"Churchill County, Nevada"	"24,877"	5.05	0.202085	0.715801
"Cibola County, New Mexico"	"27,213"	5.99	0.466583	0.398621
"Cimarron County, Oklahoma"	"2,475"	1.35	0.064995	0.893222
"Citrus County, Florida"	"141,236"	242.8	0.286028	0.683214
"Clackamas County, Oregon"	"375,992"	201.03	0.495163	0.434082
"Claiborne County, Mississippi"	"9,604"	19.7	0.854096	0.140149
"Claiborne County, Tennessee"	"32,213"	74.12	0.171026	0.80226
"Claiborne Parish, Louisiana"	"17,195"	22.78	0.423143	0.558324
"Clallam County, Washington"	"71,404"	41.08	0.459421	0.475519
"Clare County, Michigan"	"30,926"	54.8	0.31752	0.635562
"Clarendon County, South Carolina"	"34,971"	57.62	0.503761	0.478094
"Clarion County, Pennsylvania"	"39,988"	66.55	0.243464	0.717636
"Clark County, Ohio"	"138,333"	348.03	0.380174	0.575495
"Clark County, Washington"	"425,363"	676.25	0.46325	0.462704
"Clark County, Idaho"	982	0.56	0.155477	0.717314
"Clark County, Wisconsin"	"34,690"	28.67	0.311854	0.638102
"Clark County, Kentucky"	"35,613"	141.06	0.290619	0.661397
"Clark County, South Dakota"	"3,691"	3.85	0.240193	0.687387
"Clark County, Kansas"	"2,215"	2.27	0.120041	0.82706
"Clark County, Illinois"	"16,335"	32.58	0.239545	0.718762
"Clark County, Nevada"	"1,951,269"	247.26	0.523984	0.41751
"Clark County, Indiana"	"110,232"	295.64	0.367701	0.587273
"Clark County, Missouri"	"7,139"	14.15	0.218335	0.741255
"Clark County, Arkansas"	"22,995"	26.55	0.431082	0.525762
"Clarke County, Alabama"	"25,833"	20.86	0.441558	0.549552
"Clarke County, Georgia"	"116,714"	979.14	0.66742	0.28699
"Clarke County, Virginia"	"14,034"	79.66	0.374739	0.572746
"Clarke County, Iowa"	"9,286"	21.54	0.332123	0.614302
"Clarke County, Mississippi"	"16,732"	24.19	0.331389	0.659666
"Clatsop County, Oregon"	"37,039"	44.68	0.490087	0.429232
"Clay County, South Dakota"	"13,864"	33.64	0.5145	0.416058
"Clay County, Nebraska"	"6,542"	11.43	0.158089	0.798184
"Clay County, Kansas"	"8,535"	13.23	0.178428	0.759592
"Clay County, Georgia"	"3,183"	16.29	0.548387	0.445319
"Clay County, Alabama"	"13,932"	23.07	0.187766	0.7958
"Clay County, Florida"	"190,865"	315.81	0.261068	0.704173
"Clay County, Tennessee"	"7,861"	33.23	0.242206	0.733128
"Clay County, Iowa"	"16,667"	29.38	0.262936	0.687193
"Clay County, Minnesota"	"58,999"	56.44	0.445719	0.465473
"Clay County, Kentucky"	"21,730"	46.31	0.11121	0.866755
"Clay County, Missouri"	"221,939"	558.62	0.413614	0.524804
"Clay County, North Carolina"	"10,587"	49.3	0.229737	0.746814
"Clay County, Arkansas"	"16,083"	25.15	0.334393	0.632151
"Clay County, Mississippi"	"20,634"	50.32	0.571787	0.415261
"Clay County, Texas"	"10,752"	9.88	0.106965	0.873279
"Clay County, Indiana"	"26,890"	75.21	0.204814	0.757438
"Clay County, Illinois"	"13,815"	29.5	0.161516	0.797866
"Clay County, West Virginia"	"9,386"	27.45	0.191346	0.773834
"Clayton County, Iowa"	"18,129"	23.29	0.355683	0.583535
"Clayton County, Georgia"	"259,424"	"1,832.48"	0.850643	0.131561
"Clear Creek County, Colorado"	"9,088"	22.99	0.467281	0.438539
"Clearfield County, Pennsylvania"	"81,642"	71.32	0.235532	0.731341
"Clearwater County, Idaho"	"8,761"	3.57	0.185214	0.750329
"Clearwater County, Minnesota"	"8,695"	8.7	0.260355	0.692308
"Cleburne County, Alabama"	"14,972"	26.73	0.104715	0.878445
"Cleburne County, Arkansas"	"25,970"	46.9	0.175551	0.78994
"Clermont County, Ohio"	"197,363"	436.55	0.270551	0.683842
"Cleveland County, Arkansas"	"8,689"	14.54	0.219157	0.745681
"Cleveland County, North Carolina"	"98,078"	211.26	0.337495	0.643315
"Cleveland County, Oklahoma"	"255,755"	474.7	0.35481	0.571401
"Clinch County, Georgia"	"6,798"	8.5	0.280393	0.70569
"Clinton County, Ohio"	"42,040"	102.87	0.217845	0.743978
"Clinton County, Michigan"	"75,382"	133.09	0.406518	0.533355
"Clinton County, New York"	"82,128"	79.13	0.473818	0.46448
"Clinton County, Iowa"	"49,116"	70.68	0.443072	0.494505
"Clinton County, Kentucky"	"10,272"	52.08	0.122811	0.855186
"Clinton County, Indiana"	"33,224"	82.02	0.23697	0.717048
"Clinton County, Illinois"	"37,762"	79.65	0.22811	0.717744
"Clinton County, Missouri"	"20,743"	49.51	0.252231	0.692164
"Clinton County, Pennsylvania"	"39,238"	44.19	0.305479	0.65375
"Cloud County, Kansas"	"9,533"	13.33	0.194205	0.745497
"Coahoma County, Mississippi"	"26,151"	47.34	0.715664	0.272217
"Coal County, Oklahoma"	"5,925"	11.47	0.171751	0.790639
"Cobb County, Georgia"	"688,078"	"2,026.45"	0.488371	0.467496
"Cochise County, Arizona"	"131,346"	21.3	0.354393	0.580249
"Cochran County, Texas"	"3,127"	4.03	0.210877	0.753607
"Cocke County, Tennessee"	"35,662"	82.06	0.163528	0.808639
"Coconino County, Arizona"	"134,421"	7.22	0.563289	0.368871
"Codington County, South Dakota"	"27,227"	39.55	0.272003	0.665353
"Coffee County, Alabama"	"49,948"	73.56	0.204456	0.771462
"Coffee County, Tennessee"	"52,796"	123.08	0.238301	0.724252
"Coffee County, Georgia"	"42,356"	73.65	0.294329	0.689047
"Coffey County, Kansas"	"8,601"	13.72	0.181474	0.754669
"Coke County, Texas"	"3,320"	3.64	0.098384	0.888967
"Colbert County, Alabama"	"54,428"	91.84	0.296272	0.678876
"Cole County, Missouri"	"75,990"	192.99	0.292719	0.660476
"Coleman County, Texas"	"8,895"	7.05	0.106465	0.874003
"Coles County, Illinois"	"53,873"	105.99	0.337581	0.601715
"Colfax County, Nebraska"	"10,515"	25.54	0.270177	0.684426
"Colfax County, New Mexico"	"13,750"	3.66	0.401821	0.487384
"Colleton County, South Carolina"	"38,892"	36.81	0.441994	0.527131
"Collier County, Florida"	"321,520"	160.89	0.357415	0.61756
"Collin County, Texas"	"782,341"	930	0.3922	0.562047
"Collingsworth County, Texas"	"3,057"	3.33	0.12565	0.85182
"Colonial Heights city, Virginia"	"17,411"	"2,315.35"	0.280883	0.674143
"Colorado County, Texas"	"20,874"	21.74	0.233137	0.745637
"Colquitt County, Georgia"	"45,498"	83.61	0.254562	0.727781
"Columbia County, Georgia"	"124,053"	427.64	0.293862	0.670821
"Columbia County, New York"	"63,096"	99.41	0.48149	0.468024
"Columbia County, Wisconsin"	"56,833"	74.24	0.461809	0.483491
"Columbia County, Washington"	"4,078"	4.69	0.240903	0.68678
"Columbia County, Oregon"	"49,351"	75.07	0.397137	0.517087
"Columbia County, Pennsylvania"	"67,295"	139.3	0.313415	0.640948
"Columbia County, Arkansas"	"24,552"	32.05	0.355324	0.617404
"Columbia County, Florida"	"67,531"	84.67	0.26481	0.709472
"Columbiana County, Ohio"	"107,841"	202.75	0.271161	0.686816
"Columbus County, North Carolina"	"58,098"	61.98	0.383052	0.603996
"Colusa County, California"	"21,419"	18.61	0.403245	0.53852
"Comal County, Texas"	"108,472"	193.88	0.230091	0.730846
"Comanche County, Kansas"	"1,891"	2.4	0.11902	0.822637
"Comanche County, Oklahoma"	"124,098"	116.06	0.351926	0.589251
"Comanche County, Texas"	"13,974"	14.9	0.151306	0.825653
"Concho County, Texas"	"4,087"	4.15	0.138707	0.829428
"Concordia Parish, Louisiana"	"20,822"	29.88	0.368925	0.617206
"Conecuh County, Alabama"	"13,228"	15.56	0.469051	0.521626
"Conejos County, Colorado"	"8,256"	6.41	0.441562	0.474811
"Contra Costa County, California"	"1,049,025"	"1,465.25"	0.689128	0.25439
"Converse County, Wyoming"	"13,833"	3.25	0.101954	0.842491
"Conway County, Arkansas"	"21,273"	38.52	0.338778	0.618094
"Cook County, Georgia"	"17,212"	75.77	0.290162	0.691454
"Cook County, Illinois"	"5,194,675"	"5,495.11"	0.743758	0.214193
"Cook County, Minnesota"	"5,176"	3.56	0.569048	0.344048
"Cooke County, Texas"	"38,437"	43.94	0.14754	0.828866
"Cooper County, Missouri"	"17,601"	31.17	0.242227	0.70499
"Coos County, Oregon"	"63,043"	39.5	0.343097	0.586429
"Coos County, New Hampshire"	"33,055"	18.42	0.429892	0.521206
"Coosa County, Alabama"	"11,539"	17.73	0.3408	0.646372
"Copiah County, Mississippi"	"29,449"	37.89	0.520998	0.468335
"Corson County, South Dakota"	"4,050"	1.64	0.455319	0.500426
"Cortland County, New York"	"49,336"	98.92	0.432914	0.499729
"Coryell County, Texas"	"75,388"	71.66	0.278976	0.673691
"Coshocton County, Ohio"	"36,901"	65.44	0.261212	0.693871
"Costilla County, Colorado"	"3,524"	2.87	0.609341	0.319231
"Cottle County, Texas"	"1,505"	1.67	0.144082	0.833619
"Cotton County, Oklahoma"	"6,193"	9.79	0.162952	0.789393
"Cottonwood County, Minnesota"	"11,687"	18.3	0.294541	0.645778
"Covington city, Virginia"	"5,961"	"1,090.06"	0.385817	0.569439
"Covington County, Alabama"	"37,765"	36.65	0.150398	0.835883
"Covington County, Mississippi"	"19,568"	47.29	0.371672	0.616951
"Coweta County, Georgia"	"127,317"	288.77	0.270276	0.693354
"Cowley County, Kansas"	"36,311"	32.25	0.28231	0.658615
"Cowlitz County, Washington"	"102,410"	89.82	0.392261	0.529098
"Craig County, Virginia"	"5,190"	15.75	0.194325	0.768319
"Craig County, Oklahoma"	"15,029"	19.74	0.216165	0.740568
"Craighead County, Arkansas"	"96,443"	136.37	0.299531	0.651968
"Crane County, Texas"	"4,375"	5.57	0.21651	0.758146
"Craven County, North Carolina"	"103,505"	146	0.378123	0.59605
"Crawford County, Georgia"	"12,630"	38.87	0.27516	0.704285
"Crawford County, Illinois"	"19,817"	44.67	0.231456	0.722464
"Crawford County, Michigan"	"14,074"	25.3	0.308796	0.637202
"Crawford County, Pennsylvania"	"88,765"	87.69	0.287237	0.672384
"Crawford County, Indiana"	"10,713"	35.05	0.288173	0.656284
"Crawford County, Ohio"	"43,784"	108.97	0.241578	0.709282
"Crawford County, Missouri"	"24,696"	33.26	0.183871	0.778629
"Crawford County, Wisconsin"	"16,644"	29.17	0.44621	0.500651
"Crawford County, Arkansas"	"61,948"	104.45	0.202031	0.751749
"Crawford County, Iowa"	"17,096"	23.94	0.289274	0.671524
"Crawford County, Kansas"	"39,134"	66.36	0.351569	0.582755
"Creek County, Oklahoma"	"69,967"	73.64	0.202668	0.748246
"Crenshaw County, Alabama"	"13,906"	22.84	0.265995	0.721529
"Crisp County, Georgia"	"23,439"	85.99	0.378	0.6052
"Crittenden County, Arkansas"	"50,902"	83.48	0.529687	0.440119
"Crittenden County, Kentucky"	"9,315"	25.88	0.152874	0.815164
"Crockett County, Tennessee"	"14,586"	54.93	0.241738	0.738396
"Crockett County, Texas"	"3,719"	1.32	0.266667	0.702509
"Crook County, Oregon"	"20,978"	7.04	0.222633	0.720742
"Crook County, Wyoming"	"7,083"	2.48	0.071864	0.887563
"Crosby County, Texas"	"6,059"	6.73	0.273364	0.689252
"Cross County, Arkansas"	"17,870"	28.99	0.292051	0.670034
"Crow Wing County, Minnesota"	"62,500"	62.56	0.308761	0.626603
"Crowley County, Colorado"	"5,823"	7.4	0.222369	0.707478
"Culberson County, Texas"	"2,398"	0.63	0.595801	0.367454
"Cullman County, Alabama"	"80,406"	109.42	0.100059	0.878105
"Culpeper County, Virginia"	"46,689"	123.11	0.350613	0.60402
"Cumberland County, Tennessee"	"56,053"	82.31	0.19781	0.776105
"Cumberland County, Virginia"	"10,052"	33.79	0.416821	0.55241
"Cumberland County, Pennsylvania"	"235,406"	431.57	0.384833	0.570524
"Cumberland County, New Jersey"	"156,898"	324.37	0.51011	0.456694
"Cumberland County, North Carolina"	"319,431"	489.69	0.566896	0.40669
"Cumberland County, Illinois"	"11,048"	31.93	0.186468	0.761836
"Cumberland County, Maine"	"281,674"	337.24	0.601084	0.336919
"Cumberland County, Kentucky"	"6,856"	22.47	0.149951	0.81738
"Cuming County, Nebraska"	"9,139"	16.02	0.178536	0.776078
"Currituck County, North Carolina"	"23,547"	89.92	0.231748	0.730097
"Curry County, Oregon"	"22,364"	13.74	0.349667	0.588424
"Curry County, New Mexico"	"48,376"	34.44	0.245838	0.669501
"Custer County, Oklahoma"	"27,469"	27.78	0.199601	0.74238
"Custer County, Montana"	"11,699"	3.09	0.227794	0.707094
"Custer County, Idaho"	"4,368"	0.89	0.176958	0.736428
"Custer County, Colorado"	"4,255"	5.76	0.260117	0.671997
"Custer County, South Dakota"	"8,216"	5.28	0.237489	0.697625
"Custer County, Nebraska"	"10,939"	4.25	0.115686	0.840955
"Cuyahoga County, Ohio"	"1,280,122"	"2,799.97"	0.658358	0.308444
"Dade County, Missouri"	"7,883"	16.09	0.161225	0.805872
"Dade County, Georgia"	"16,633"	95.6	0.154697	0.809073
"Daggett County, Utah"	"1,059"	1.52	0.163441	0.703226
"Dakota County, Minnesota"	"398,552"	708.96	0.482163	0.435688
"Dakota County, Nebraska"	"21,006"	79.49	0.400055	0.554897
"Dale County, Alabama"	"50,251"	89.55	0.236773	0.741151
"Dallam County, Texas"	"6,703"	4.46	0.144625	0.819544
"Dallas County, Alabama"	"43,820"	44.77	0.684784	0.308809
"Dallas County, Texas"	"2,368,139"	"2,718.00"	0.611264	0.348851
"Dallas County, Arkansas"	"8,116"	12.16	0.425027	0.549799
"Dallas County, Iowa"	"66,135"	112.39	0.416354	0.512747
"Dallas County, Missouri"	"16,777"	31.02	0.170833	0.792339
"Dane County, Wisconsin"	"488,073"	407.67	0.713769	0.23388
"Daniels County, Montana"	"1,751"	1.23	0.17542	0.765756
"Danville city, Virginia"	"43,055"	"1,002.82"	0.585887	0.38734
"Dare County, North Carolina"	"33,920"	88.47	0.372403	0.593561
"Darke County, Ohio"	"52,959"	88.55	0.1758	0.78792
"Darlington County, South Carolina"	"68,681"	122.39	0.467877	0.50523
"Dauphin County, Pennsylvania"	"268,100"	510.62	0.493907	0.465734
"Davidson County, North Carolina"	"162,878"	294.71	0.240623	0.734173
"Davidson County, Tennessee"	"626,681"	"1,243.33"	0.603061	0.34267
"Davie County, North Carolina"	"41,240"	156.15	0.244871	0.726089
"Daviess County, Indiana"	"31,648"	73.69	0.16766	0.79592
"Daviess County, Missouri"	"8,433"	14.97	0.197886	0.748983
"Daviess County, Kentucky"	"96,656"	210.88	0.30956	0.631819
"Davis County, Utah"	"306,479"	"1,025.77"	0.215696	0.448926
"Davis County, Iowa"	"8,753"	17.43	0.252981	0.705288
"Davison County, South Dakota"	"19,504"	44.78	0.296152	0.648516
"Dawes County, Nebraska"	"9,182"	6.58	0.219396	0.715204
"Dawson County, Georgia"	"22,330"	105.91	0.12363	0.84589
"Dawson County, Texas"	"13,833"	15.36	0.234419	0.740034
"Dawson County, Nebraska"	"24,326"	24.01	0.249352	0.699387
"Dawson County, Montana"	"8,966"	3.78	0.182918	0.767512
"Day County, South Dakota"	"5,710"	5.56	0.354569	0.592282
"De Baca County, New Mexico"	"2,022"	0.87	0.212625	0.683278
"De Soto Parish, Louisiana"	"26,656"	30.44	0.382529	0.597688
"De Witt County, Illinois"	"16,561"	41.66	0.255322	0.679074
"Deaf Smith County, Texas"	"19,372"	12.94	0.282076	0.69293
"Dearborn County, Indiana"	"50,047"	164.07	0.204224	0.757424
"Decatur County, Indiana"	"25,740"	69.09	0.191167	0.765029
"Decatur County, Kansas"	"2,961"	3.31	0.121918	0.835616
"Decatur County, Iowa"	"8,457"	15.9	0.324332	0.620038
"Decatur County, Tennessee"	"11,757"	35.22	0.195324	0.782172
"Decatur County, Georgia"	"27,842"	46.63	0.40086	0.586931
"Deer Lodge County, Montana"	"9,298"	12.62	0.492315	0.423518
"Defiance County, Ohio"	"39,037"	94.87	0.296825	0.645013
"DeKalb County, Illinois"	"105,160"	166.58	0.477597	0.447154
"DeKalb County, Indiana"	"42,223"	116.37	0.23436	0.716817
"DeKalb County, Tennessee"	"18,723"	61.52	0.225648	0.744092
"DeKalb County, Georgia"	"691,893"	"2,585.72"	0.808227	0.160648
"DeKalb County, Missouri"	"12,892"	30.6	0.179521	0.771242
"DeKalb County, Alabama"	"71,109"	91.51	0.141149	0.834892
"Del Norte County, California"	"28,610"	28.43	0.372289	0.548446
"Delaware County, Iowa"	"17,764"	30.75	0.322531	0.620622
"Delaware County, Ohio"	"174,214"	393.17	0.395441	0.556038
"Delaware County, New York"	"47,980"	33.26	0.327652	0.619417
